Code,Date ,Start Time,End Time,Temperature (°C),Cloud Cover code,Beaufort scale ,Day of Week ,Species ,Bird Scientific Name ,Behaviour,Time of Observation,Plant species,Scientific.name,DBH,DBHClass,Native,BehaviourType,Type
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Hang,7:42,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Reach,7:42,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Hang,7:45,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Reach,7:46,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Glean,7:46,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,WBNU,Sitta carolinensis,Peck,7:33,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:33,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:33,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:34,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:34,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:34,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:34,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
S15,03/06/2024,9:19,9:39,22,1,2,Monday,HOSP,Passer domesticus,Perch,9:33,Red ash,Fraxinus pennsylvanica,24,MedLarge,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,AMRO,Turdus migratorius,Hop,9:11,Red ash,Fraxinus pennsylvanica,27,Large,Yes,Foraging,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:14,Red ash,Fraxinus pennsylvanica,27,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:14,Red ash,Fraxinus pennsylvanica,27,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:17,Red ash,Fraxinus pennsylvanica,27,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:17,Red ash,Fraxinus pennsylvanica,27,Large,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Vocalize,9:32,Red ash,Fraxinus pennsylvanica,30,Large,Yes,Territory_defense,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Collect nesting material,9:32,Red ash,Fraxinus pennsylvanica,30,Large,Yes,Reproduction,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Preen,9:34,Red ash,Fraxinus pennsylvanica,30,Large,Yes,Grooming,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Peck,8:37,Red ash,Fraxinus pennsylvanica,36,Large,Yes,Foraging,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Preen,9:26,Red ash,Fraxinus pennsylvanica,40,Large,Yes,Grooming,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,CHSP,Spizella passerina,Perch,9:26,Red ash,Fraxinus pennsylvanica,40,Large,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:28,Red ash,Fraxinus pennsylvanica,40,Large,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Hop,9:31,Red ash,Fraxinus pennsylvanica,40,Large,Yes,Foraging,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,8:30,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Territory_defense,Street
S09,27/06/2024,7:41,8:01,15,4,2,Thursday,HOSP,Passer domesticus,Beg,7:46,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Reproduction,Street
S09,27/06/2024,7:41,8:01,15,4,2,Thursday,HOSP,Passer domesticus,Feed young,7:47,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Reproduction,Street
S09,27/06/2024,7:41,8:01,15,4,2,Thursday,HOSP,Passer domesticus,Perch,7:47,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Glean,9:05,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Foraging,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Glean,9:13,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Foraging,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:15,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:15,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Bill wipe,9:16,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Grooming,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:17,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:17,Red ash,Fraxinus pennsylvanica,45,Large,Yes,Rest,Street
S02,15/05/2024,10:33,10:53,15,2,2,Wednesday ,HOSP,Passer domesticus,Vocalize,10:43,Red ash,Fraxinus pennsylvanica,48,Large,Yes,Territory_defense,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,COGR,Quiscalus quiscula,Perch,9:53,Red ash,Fraxinus pennsylvanica,49,Large,Yes,Rest,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,COGR,Quiscalus quiscula,Perch,10:02,Red ash,Fraxinus pennsylvanica,49,Large,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Vocalize,9:24,Red ash,Fraxinus pennsylvanica,50,Large,Yes,Territory_defense,Street
S02,30/05/2024,7:40,8:00,11,1,1,Thursday,BCCH,Poecile atricapillus,Glean,7:56,Red ash,Fraxinus pennsylvanica,50,Large,Yes,Foraging,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Red ash,Fraxinus pennsylvanica,54,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,AMRO,Turdus migratorius,Perch,9:04,Red ash,Fraxinus pennsylvanica,54,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,AMRO,Turdus migratorius,Perch,9:10,Red ash,Fraxinus pennsylvanica,54,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Glean,9:11,Red ash,Fraxinus pennsylvanica,54,Large,Yes,Foraging,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,CHSP,Spizella passerina,Perch,9:51,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Rest,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,CHSP,Spizella passerina,Glean,9:51,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Foraging,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,BCCH,Poecile atricapillus,Glean,9:52,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Foraging,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,BCCH,Poecile atricapillus,Glean,9:52,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Foraging,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,COGR,Quiscalus quiscula,Perch,9:53,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Rest,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,AMRO,Turdus migratorius,Preen,9:58,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Grooming,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,AMRO,Turdus migratorius,Perch,10:02,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Rest,Street
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Perch,10:20,Red ash,Fraxinus pennsylvanica,60,Large,Yes,Rest,Yard
Y28,26/06/2024,9:40,10:00,22,3,4,Wednesday,AMGO,Spinus tristis,Perch,9:56,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Rest,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,AMGO,Spinus tristis,Hop,10:20,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Perch,10:20,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Rest,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:30,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Peck,10:32,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,HOSP,Passer domesticus,Perch,10:20,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Rest,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:22,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Perch,10:27,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Rest,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:30,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:30,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:30,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:35,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
Y28,12/07/2024,10:16,10:36,23,4,2,Friday ,BCCH,Poecile atricapillus,Glean,10:35,Red ash,Fraxinus pennsylvanica,72,Large,Yes,Foraging,Yard
S09,03/06/2024,8:22,8:42,21,1,2,Monday,AMRO,Turdus migratorius,Vocalize,8:29,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Territory_defense,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Peck,8:31,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Foraging,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,8:32,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Territory_defense,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Peck,8:33,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Foraging,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Reach,8:33,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Foraging,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,8:33,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Territory_defense,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:16,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:16,Red ash,Fraxinus pennsylvanica,80,Large,Yes,Rest,Street
S18,20/06/2024,7:16,7:36,27,1,2,Thursday,CHSP,Spizella passerina,Perch,7:19,Honey locust,Gleditsia triacanthos,3,Small,No,Rest,Street
S18,20/06/2024,7:16,7:36,27,1,2,Thursday,CHSP,Spizella passerina,Perch,7:19,Honey locust,Gleditsia triacanthos,3,Small,No,Rest,Street
S18,20/06/2024,7:16,7:36,27,1,2,Thursday,HOSP,Passer domesticus,Vocalize,7:21,Honey locust,Gleditsia triacanthos,3,Small,No,Territory_defense,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Bill wipe,9:28,Honey locust,Gleditsia triacanthos,5,Small,No,Grooming,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:30,Honey locust,Gleditsia triacanthos,5,Small,No,Rest,Street
S02,30/05/2024,7:40,8:00,11,1,1,Thursday,HOSP,Passer domesticus,Vocalize,7:49,Honey locust,Gleditsia triacanthos,5,Small,No,Territory_defense,Street
S04,20/06/2024,8:14,8:34,28,1,2,Thursday,HOSP,Passer domesticus,Bill wipe,8:14,Honey locust,Gleditsia triacanthos,23,MedLarge,No,Grooming,Street
S04,20/06/2024,8:14,8:34,28,1,2,Thursday,BCCH,Poecile atricapillus,Glean,8:34,Honey locust,Gleditsia triacanthos,23,MedLarge,No,Foraging,Street
S10,19/07/2024,10:06,10:26,20,1,2,Friday,HOSP,Passer domesticus,Vocalize,10:16,Thornless Honey-Locust,Gleditsia triacanthos,51,Large,No,Territory_defense,Street
S21,28/05/2024,8:29,8:49,18,4,4,Tuesday,AMRO,Turdus migratorius,Vocalize,8:48,Kentucky coffeetree,Gymnocladus dioicus,7,Small,No,Territory_defense,Street
Y03,15/05/2024,7:03,7:23,13,4,3,Wednesday,HOSP,Passer domesticus,Hop,7:16,Beauty bush,Kolkwitzia amabilis,15,MedLarge,No,Foraging,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:25,Beauty bush,Kolkwitzia amabilis,15,MedLarge,No,Territory_defense,Yard
Y03,19/06/2024,7:56,8:16,26,1,2,Wednesday,HOSP,Passer domesticus,Glean,8:15,Beauty bush,Kolkwitzia amabilis,15,MedLarge,No,Foraging,Yard
Y06,04/06/2024,8:15,8:35,19,1,2,Tuesday,AMRO,Turdus migratorius,Vocalize,8:48,Honeyberry,Lonicera caerulea,NA,,No,Territory_defense,Yard
Y28,28/05/2024,6:22,6:42,17,4,4,Tuesday,HOSP,Passer domesticus,Vocalize,6:40,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Territory_defense,Yard
Y28,28/05/2024,6:22,6:42,17,4,4,Tuesday,HOSP,Passer domesticus,Preen,6:41,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Grooming,Yard
Y28,28/05/2024,6:22,6:42,17,4,4,Tuesday,HOSP,Passer domesticus,Preen,6:41,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Grooming,Yard
Y28,11/06/2024,9:50,10:10,12,4,2,Tuesday,HOSP,Passer domesticus,Glean,9:58,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Foraging,Yard
Y28,11/06/2024,9:50,10:10,12,4,2,Tuesday,HOSP,Passer domesticus,Vocalize,10:02,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Territory_defense,Yard
Y28,26/06/2024,9:40,10:00,22,3,4,Wednesday,HOSP,Passer domesticus,Perch,9:53,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Rest,Yard
Y28,26/06/2024,9:40,10:00,22,3,4,Wednesday,HOSP,Passer domesticus,Perch,9:59,Trumpet honeysuckle,Lonicera sempervirens,NA,,No,Rest,Yard
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,HOSP,Passer domesticus,Glean,8:56,Tatarian honeysuckle,Lonicera tatarica,2,Small,No,Foraging,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,HOSP,Passer domesticus,Glean,8:56,Tatarian honeysuckle,Lonicera tatarica,2,Small,No,Foraging,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,HOSP,Passer domesticus,Glean,8:59,Tatarian honeysuckle,Lonicera tatarica,2,Small,No,Foraging,Street
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Vocalize,9:25,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Territory_defense,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:30,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:34,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:36,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:37,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HAWO,Picoides villosus,Glean,9:37,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Foraging,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:39,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:40,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,NOCA,Cardinalis cardinalis,Build nest,9:42,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,12/07/2024,9:07,9:27,21,4,1,Friday ,NOCA,Cardinalis cardinalis,Incubate,9:07,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,12/07/2024,9:07,9:27,21,4,1,Friday ,NOCA,Cardinalis cardinalis,Incubate,9:12,Tatarian honeysuckle,Lonicera tatarica,10,MedSmall,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Hop,9:36,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Foraging,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Glean,9:37,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Foraging,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Glean,9:37,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Foraging,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Carry food,9:40,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Reproduction,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Vocalize,9:40,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Territory_defense,Yard
Y47,04/07/2024,9:24,9:44,23,4,3,Thursday,HOSP,Passer domesticus,Hop,9:42,Tatarian honeysuckle,Lonicera tatarica,NA,,No,Foraging,Yard
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,HOSP,Passer domesticus,Vocalize,9:20,Lily magnolia,Magnolia liliflora,15,MedLarge,No,Territory_defense,Yard
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,HOSP,Passer domesticus,Vocalize,9:20,Lily magnolia,Magnolia liliflora,15,MedLarge,No,Territory_defense,Yard
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,HOSP,Passer domesticus,Vocalize,9:20,Lily magnolia,Magnolia liliflora,15,MedLarge,No,Territory_defense,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,HOSP,Passer domesticus,Perch,7:28,Lily magnolia,Magnolia lilliflora,9,MedSmall,No,Rest,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Bill wipe,7:36,Lily magnolia,Magnolia lilliflora,9,MedSmall,No,Grooming,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Preen,7:36,Lily magnolia,Magnolia lilliflora,9,MedSmall,No,Grooming,Yard
Y20,25/06/2024,7:19,7:39,18,1,2,Tuesday,SOSP,Melospiza melodia,Vocalize,7:37,Domestic apple,Malus pumila,2,Small,No,Territory_defense,Yard
Y20,25/06/2024,7:19,7:39,18,1,2,Tuesday,SOSP,Melospiza melodia,Vocalize,7:37,Domestic apple,Malus pumila,2,Small,No,Territory_defense,Yard
Y26,02/07/2024,7:40,8:00,20,1,2,Tuesday,COGR,Quiscalus quiscula,Peck,7:46,Domestic apple,Malus pumila,21,MedLarge,No,Foraging,Yard
Y26,02/07/2024,7:40,8:00,20,1,2,Tuesday,BCCH,Poecile atricapillus,Glean,7:50,Domestic apple,Malus pumila,21,MedLarge,No,Foraging,Yard
Y26,02/07/2024,7:40,8:00,20,1,2,Tuesday,NOCA,Cardinalis cardinalis,Vocalize,7:56,Domestic apple,Malus pumila,21,MedLarge,No,Territory_defense,Yard
Y32,21/05/2024,6:43,7:03,20,3,2,Tuesday,NOCA,Cardinalis cardinalis,Vocalize,6:50,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y32,21/06/2024,9:19,9:39,21,4,3,Friday ,CHSP,Spizella passerina,Perch,9:27,European crabapple,Malus sylvestris,15,MedLarge,No,Rest,Yard
Y32,21/06/2024,9:19,9:39,21,4,3,Friday ,CHSP,Spizella passerina,Vocalize,9:31,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y32,21/06/2024,9:19,9:39,21,4,3,Friday ,SOSP,Melospiza melodia,Vocalize,9:35,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y32,21/06/2024,9:19,9:39,21,4,3,Friday ,HOSP,Passer domesticus,Vocalize,9:35,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y32,03/07/2024,7:57,8:17,20,1,2,Wednesday,HOSP,Passer domesticus,Vocalize,8:08,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y32,03/07/2024,7:57,8:17,20,1,2,Wednesday,SOSP,Melospiza melodia,Glean,8:09,European crabapple,Malus sylvestris,15,MedLarge,No,Foraging,Yard
Y32,03/07/2024,7:57,8:17,20,1,2,Wednesday,HOSP,Passer domesticus,Vocalize,8:14,European crabapple,Malus sylvestris,15,MedLarge,No,Territory_defense,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,NOCA,Cardinalis cardinalis,Ground forage,7:21,European crabapple,Malus sylvestris,35,Large,No,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,NOCA,Cardinalis cardinalis,Perch,7:21,European crabapple,Malus sylvestris,35,Large,No,Rest,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WIWA,Cardellina pusilla,Vocalize,7:22,European crabapple,Malus sylvestris,35,Large,No,Territory_defense,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,SWTH,Catharus ustulatus,Perch,7:23,European crabapple,Malus sylvestris,35,Large,No,Rest,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,BCCH,Poecile atricapillus,Glean,7:33,European crabapple,Malus sylvestris,35,Large,No,Foraging,Yard
Y18,04/07/2024,7:32,7:52,22,4,3,Thursday,HOSP,Passer domesticus,Bill wipe,7:41,European crabapple,Malus sylvestris,35,Large,No,Grooming,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,NOCA,Cardinalis cardinalis,Glean,8:51,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,EUST,Sturnus vulgaris,Glean,8:52,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,NOCA,Cardinalis cardinalis,Glean,8:53,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
Y07,26/06/2024,8:45,9:05,21,3,3,Wednesday,NOCA,Cardinalis cardinalis,Glean,9:00,Weeping white mulberry,Morus alba,15,MedLarge,No,Foraging,Yard
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Collect nesting material,9:34,Ground,NA,5,Small,,Reproduction,Street
Y26,17/05/2024,8:38,8:58,17,4,2,Friday ,EUST,Sturnus vulgaris,Perch,8:40,Dead standing,NA,20,MedLarge,,Rest,Yard
Y26,17/05/2024,8:38,8:58,17,4,2,Friday ,EUST,Sturnus vulgaris,Perch,8:44,Dead standing,NA,20,MedLarge,,Rest,Yard
Y26,17/05/2024,8:38,8:58,17,4,2,Friday ,EUST,Sturnus vulgaris,Vocalize,8:46,Dead standing,NA,20,MedLarge,,Territory_defense,Yard
Y26,17/05/2024,8:38,8:58,17,4,2,Friday ,EUST,Sturnus vulgaris,Preen,8:46,Dead standing,NA,20,MedLarge,,Grooming,Yard
Y26,17/05/2024,8:38,8:58,17,4,2,Friday ,NOCA,Cardinalis cardinalis,Vocalize,8:50,Dead standing,NA,20,MedLarge,,Territory_defense,Yard
Y26,04/06/2024,7:53,8:13,18,1,2,Tuesday,EUST,Sturnus vulgaris,Perch,7:58,Dead standing,NA,20,MedLarge,,Rest,Yard
Y26,04/06/2024,7:53,8:13,18,1,2,Tuesday,EUST,Sturnus vulgaris,Perch,7:58,Dead standing,NA,20,MedLarge,,Rest,Yard
