"","Code","Date","Start.Time","End.Time","Temperature...C.","Cloud.Cover.code","Beaufort.scale","Day.of.Week","Species","Bird.Scientific.Name","Behaviour","Time.of.Observation","Plant.species","Scientific.Name","DBH..cm.","Notes","X","Type","IsHedge","Basal.density","BehaviourType","DBH"
"986","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","7:43","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Grooming","58"
"987","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Perch","7:44","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","46"
"988","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:44","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"989","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","AMRO","Turdus migratorius","Carry food","7:45","Ground",NA,NA,"",NA,"Street",NA,NA,"Reproduction",NA
"990","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:46","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","58"
"991","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:46","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","58"
"992","S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Perch","7:47","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","46"
"993","S05","08/07/2024","7:55","8:15",22,2,2,"Monday","EUST","Sturnus vulgaris","Gape","7:59","Ground",NA,NA,"HOSP, EUST, CHSW, COGR seen or heard.",NA,"Street",NA,NA,"Foraging",NA
"994","S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Preen","8:11","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"995","S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","8:11","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"996","S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Preen","8:14","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"997","S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Perch","8:14","Celebration maple","Acer x freemanii Celebration",NA,"",NA,"Street",NA,NA,"Rest","18"
"998","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Hop","8:57","Ground",NA,NA,"CHSW pair seen flying very low. Construction at end of street. CHSP, CHSW, EUST (loud), MODO, ROPI seen or heard.",NA,"Street",NA,NA,"Foraging",NA
"999","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Hop","8:57","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1000","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","8:57","Common lilac","Syringa vulgaris",NA,"",NA,"Street",NA,NA,"Territory_defense","15"
"1001","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","8:58","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1002","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","8:59","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1003","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","8:59","Riverbank grape","Vitis riparia",NA,"",NA,"Street",NA,NA,"Foraging",NA
"1004","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","8:59","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"1005","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","8:59","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"1006","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:01","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1007","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1008","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1009","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1010","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1011","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"1012","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"1013","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"1014","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:02","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"1015","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"1016","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","50"
"1017","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","50"
"1018","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:04","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"1019","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","9:04","Common lilac","Syringa vulgaris",NA,"",NA,"Street",NA,NA,"Grooming","15"
"1020","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:05","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","45"
"1021","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"1022","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"1023","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"1024","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"1025","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1026","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1027","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1028","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1029","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1030","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1031","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:09","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"1032","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:10","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"1033","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","9:10","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Territory_defense","32"
"1034","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","9:10","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Territory_defense","32"
"1035","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:11","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","54"
"1036","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Hop","9:11","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","27"
"1037","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:13","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","45"
"1038","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:14","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"1039","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:14","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"1040","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:15","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"1041","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:15","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"1042","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","80"
"1043","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","80"
"1044","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Grooming","45"
"1045","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"1046","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"1047","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","EUST","Sturnus vulgaris","Perch","9:17","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"1048","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"1049","S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"1050","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Perch","6:59","Silver maple","Acer saccharinum",NA,"COGR, BCCH (loud), BLJA, ROPI seen or heard.",NA,"Street",NA,NA,"Rest","81"
"1051","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Peck","7:01","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1052","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1053","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1054","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Bill wipe","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","74"
"1055","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","74"
"1056","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Preen","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","74"
"1057","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:07","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","74"
"1058","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Hop","7:09","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1059","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Hop","7:09","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1060","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","BCCH","Poecile atricapillus","Glean","7:12","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","64"
"1061","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:12","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1062","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1063","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1064","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Perch","7:17","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","81"
"1065","S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Peck","7:17","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1066","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","CHSP","Spizella passerina","Vocalize","7:34","Silver maple","Acer saccharinum",NA,"Very quiet overall. NOCA vocalizing loudly, but we were unable to see it in the tree. ",NA,"Street",NA,NA,"Territory_defense","68"
"1067","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","BCCH","Poecile atricapillus","Vocalize","7:36","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","68"
"1068","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","BCCH","Poecile atricapillus","Glean","7:36","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","68"
"1069","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Hop","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","61"
"1070","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Hop","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","61"
"1071","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Vocalize","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","61"
"1072","S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Vocalize","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","61"
"1073","S14","09/07/2024","8:35","8:55",24,4,2,"Tuesday",NA,"","","","","",NA,"MERL flyover. House under construction on street.",NA,"Street",NA,NA,NA,""
"1074","S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Peck","8:12","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1075","S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Hop","8:30","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1076","S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Peck","8:31","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"1077","S12","12/07/2024","8:45","9:05",21,4,1,"Friday","AMRO","Turdus migratorius","Perch","8:51","Silver maple","Acer saccharinum",NA,"CHSW, CEDW. NOCA, MERL, CHSP, SOSP, AMRO, WBNU",NA,"Street",NA,NA,"Rest","112"
"1078","S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:52","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","61"
"1079","S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","68"
"1080","S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","70"
"1081","S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","70"
"1082","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","HOSP","Passer domesticus","Peck","9:55","Ground",NA,NA,"Horrible smell on the street",NA,"Street",NA,NA,"Foraging",NA
"1083","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Vocalize","9:51","Silver maple","Acer saccharinum",NA,"Heard AMGO, NOFL",NA,"Street",NA,NA,"Territory_defense","98"
"1084","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","CHSP","Spizella passerina","Perch","9:51","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"1085","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","CHSP","Spizella passerina","Glean","9:51","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"1086","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","BCCH","Poecile atricapillus","Glean","9:52","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"1087","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","BCCH","Poecile atricapillus","Glean","9:52","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"1088","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","9:53","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"1089","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","9:55","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"1090","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","9:53","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","49"
"1091","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","AMRO","Turdus migratorius","Preen","9:58","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Grooming","60"
"1092","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","10:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"1093","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","10:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"1094","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","AMRO","Turdus migratorius","Perch","10:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"1095","S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","10:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","49"
"1096","S03","18/07/2024","9:36","9:56",20,2,3,"Thursday",NA,"","","","","",NA,"Daycare playing loud music and children outside ",NA,"Street",NA,NA,NA,""
"1097","S16","18/07/2024","10:01","10:21",20,1,3,"Thursday",NA,"","","","","",NA,"Heard SOSP, NOCA, MERL, COGR",NA,"Street",NA,NA,NA,""
"1098","S01","18/07/2024","10:35","10:55",21,2,3,"Thursday",NA,"","","","","",NA,"Heard AMRO, NOCA, BCCH, SOSP, HOSP, RBNU",NA,"Street",NA,NA,NA,""
"1099","S21","19/07/2024","8:24","8:44",18,1,2,"Friday","REVI","Vireo olivaceus","Vocalize","8:30","Silver maple","Acer saccharinum",NA,"House constrution down the street 

Man obnoxiously reving motorcycle

Heard REVI, NOCA, BLJA, AMCR, CHSP, HOSP, SOSP, NOFL",NA,"Street",NA,NA,"Territory_defense","68"
"1100","S19","19/07/2024","8:48","9:08",18,1,2,"Friday","AMRO","Turdus migratorius","Vocalize","8:51","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","47"
"1101","S19","19/07/2024","8:48","9:08",18,1,2,"Friday","AMRO","Turdus migratorius","Preen","8:53","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Grooming","47"
"1102","S19","19/07/2024","8:48","9:08",18,1,2,"Friday","AMRO","Turdus migratorius","Incubate","9:06","River birch","Betula nigra",NA,"",NA,"Street",NA,NA,"Reproduction","15"
"1103","S20","19/07/2024","9:12","9:32",20,1,2,"Friday","CHSP","Spizella passerina","Vocalize","9:14","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","38"
